edad,renuncia,viajes,tarifa_diaria,departamento,distancia_al_trabajo,educacion,campo_de_educacion,conteo_de_empleados,numero_de_empleado,satisfaccion_ambiente,genero,tarifa_por_hora,involucracion_laboral,nivel_laboral,rol_laboral,satisfaccion_laboral,estado_civil,ingreso_mensual,tarifa_mensual,num_empresas_trabajadas,horas_extras,incremento_salarial_porcentaje,calificacion_de_rendimiento,satisfaccion_relacion,horas_estandar,nivel_de_stock,aí±os_trabajando,num_entrenamientos_aí±o,balance_vida_trabajo,aí±os_en_la_empresa,aí±os_en_el_puesto,aí±os_desde_ultimo_ascenso,aí±os_con_actual_supervisor
41,No,Viaja_Raramente,918,Ventas,6,3,Mercadeo,1,1708,4,Masculino,35,3,3,Ejecutivo de Ventas,3,Soltero,9241,15869,1,No,12,3,2,80,0,10,3,3,10,8,8,7
29,No,Viaja_Raramente,1082,Investigación y Desarrollo,9,4,Medicina,1,1709,4,Femenino,43,3,1,Técnico de Laboratorio,3,Casado,2974,25412,9,No,17,3,3,80,1,9,2,3,5,3,1,2
36,No,Viaja_Raramente,530,Ventas,2,4,Ciencias de la Vida,1,1710,3,Femenino,51,3,2,Representante de Ventas,4,Soltero,4502,7439,3,No,15,3,3,80,0,17,2,2,13,7,6,7
45,No,No_Viaja,1238,Investigación y Desarrollo,1,1,Ciencias de la Vida,1,1712,3,Masculino,74,2,3,Representante de Salud,3,Casado,10748,3395,3,No,23,4,4,80,1,25,3,2,23,15,14,4
24,Si,Viaja_Raramente,240,Recursos Humanos,22,1,Recursos Humanos,1,1714,4,Masculino,58,1,1,Recursos Humanos,3,Casado,1555,11585,1,No,11,3,3,80,1,1,2,3,1,0,0,0
47,Si,Viaja_Frecuentemente,1093,Ventas,9,3,Ciencias de la Vida,1,1716,3,Masculino,82,1,4,Ejecutivo de Ventas,3,Casado,12936,24164,7,No,11,3,3,80,0,25,3,1,23,5,14,10
26,No,Viaja_Raramente,390,Investigación y Desarrollo,17,4,Medicina,1,1718,4,Masculino,62,1,1,Técnico de Laboratorio,3,Casado,2305,6217,1,No,15,3,3,80,3,3,3,4,3,2,0,2
45,No,Viaja_Raramente,1005,Investigación y Desarrollo,28,2,Grado Tí©cnico,1,1719,4,Femenino,48,2,4,Director de Investigación,2,Soltero,16704,17119,1,No,11,3,3,80,0,21,2,3,21,6,8,6
32,No,Viaja_Frecuentemente,585,Investigación y Desarrollo,10,3,Ciencias de la Vida,1,1720,1,Masculino,56,3,1,Cientí­fico de Investigación,3,Casado,3433,17360,6,No,13,3,1,80,1,10,3,2,5,2,1,3
31,No,Viaja_Raramente,741,Investigación y Desarrollo,2,4,Ciencias de la Vida,1,1721,2,Masculino,69,3,1,Técnico de Laboratorio,3,Casado,3477,18103,1,No,14,3,4,80,1,6,2,4,5,2,0,3
41,No,No_Viaja,552,Recursos Humanos,4,3,Recursos Humanos,1,1722,3,Masculino,60,1,2,Recursos Humanos,2,Casado,6430,20794,6,No,19,3,2,80,1,10,4,3,3,2,1,2
40,No,Viaja_Raramente,369,Investigación y Desarrollo,8,2,Ciencias de la Vida,1,1724,2,Femenino,92,3,2,Director de Manufactura,1,Casado,6516,5041,2,Si,16,3,2,80,1,18,3,3,1,0,0,0
24,No,Viaja_Raramente,506,Investigación y Desarrollo,29,1,Medicina,1,1725,2,Masculino,91,3,1,Técnico de Laboratorio,1,Divorciado,3907,3622,1,No,13,3,2,80,3,6,2,4,6,2,1,2
46,No,Viaja_Raramente,717,Investigación y Desarrollo,13,4,Ciencias de la Vida,1,1727,3,Masculino,34,3,2,Representante de Salud,2,Soltero,5562,9697,6,No,14,3,4,80,0,19,3,3,10,7,0,9
35,No,Viaja_Raramente,1370,Investigación y Desarrollo,27,4,Ciencias de la Vida,1,1728,4,Masculino,49,3,2,Director de Manufactura,3,Casado,6883,5151,2,No,16,3,2,80,1,17,3,3,7,7,0,7
30,No,Viaja_Raramente,793,Investigación y Desarrollo,16,1,Ciencias de la Vida,1,1729,2,Masculino,33,3,1,Cientí­fico de Investigación,4,Casado,2862,3811,1,No,12,3,2,80,1,10,2,2,10,0,0,8
47,No,No_Viaja,543,Ventas,2,4,Mercadeo,1,1731,3,Masculino,87,3,2,Ejecutivo de Ventas,2,Casado,4978,3536,7,No,11,3,4,80,1,4,3,1,1,0,0,0
46,No,Viaja_Raramente,1277,Ventas,2,3,Ciencias de la Vida,1,1732,3,Masculino,74,3,3,Ejecutivo de Ventas,4,Divorciado,10368,5596,4,Si,12,3,2,80,1,13,5,2,10,6,0,3
36,Si,Viaja_Raramente,1456,Ventas,13,5,Mercadeo,1,1733,2,Masculino,96,2,2,Ejecutivo de Ventas,1,Divorciado,6134,8658,5,Si,13,3,2,80,3,16,3,3,2,2,2,2
32,Si,Viaja_Raramente,964,Ventas,1,2,Ciencias de la Vida,1,1734,1,Masculino,34,1,2,Ejecutivo de Ventas,2,Soltero,6735,12147,6,No,15,3,2,80,0,10,2,3,0,0,0,0
23,No,Viaja_Raramente,160,Investigación y Desarrollo,4,1,Medicina,1,1735,3,Femenino,51,3,1,Técnico de Laboratorio,2,Soltero,3295,12862,1,No,13,3,3,80,0,3,3,1,3,2,1,2
31,No,Viaja_Frecuentemente,163,Investigación y Desarrollo,24,1,Grado Tí©cnico,1,1736,4,Femenino,30,3,2,Director de Manufactura,4,Soltero,5238,6670,2,No,20,4,4,80,0,9,3,2,5,4,1,4
39,No,No_Viaja,792,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1737,4,Masculino,77,3,2,Técnico de Laboratorio,4,Casado,6472,8989,1,Si,15,3,4,80,1,9,2,3,9,8,5,8
32,No,Viaja_Raramente,371,Ventas,19,3,Ciencias de la Vida,1,1739,4,Masculino,80,1,3,Ejecutivo de Ventas,3,Casado,9610,3840,3,No,13,3,3,80,1,10,2,1,4,3,0,2
40,No,Viaja_Raramente,611,Ventas,7,4,Medicina,1,1740,2,Masculino,88,3,5,Gerente,2,Soltero,19833,4349,1,No,14,3,2,80,0,21,3,2,21,8,12,8
45,No,Viaja_Raramente,176,Recursos Humanos,4,3,Ciencias de la Vida,1,1744,3,Femenino,56,1,3,Recursos Humanos,3,Casado,9756,6595,4,No,21,4,3,80,2,9,2,4,5,0,0,3
30,No,Viaja_Frecuentemente,1312,Investigación y Desarrollo,2,4,Grado Tí©cnico,1,1745,4,Femenino,78,2,1,Cientí­fico de Investigación,1,Soltero,4968,26427,0,No,16,3,4,80,0,10,2,3,9,7,0,7
24,No,Viaja_Frecuentemente,897,Recursos Humanos,10,3,Medicina,1,1746,1,Masculino,59,3,1,Recursos Humanos,4,Casado,2145,2097,0,No,14,3,4,80,1,3,2,3,2,2,2,1
30,Si,Viaja_Frecuentemente,600,Recursos Humanos,8,3,Recursos Humanos,1,1747,3,Femenino,66,2,1,Recursos Humanos,4,Divorciado,2180,9732,6,No,11,3,3,80,1,6,0,2,4,2,1,2
31,No,Viaja_Raramente,1003,Ventas,5,3,Grado Tí©cnico,1,1749,1,Masculino,51,3,2,Ejecutivo de Ventas,3,Casado,8346,20943,1,No,19,3,3,80,1,6,3,3,5,2,0,2
27,No,Viaja_Raramente,1054,Investigación y Desarrollo,8,3,Medicina,1,1751,3,Femenino,67,3,1,Cientí­fico de Investigación,4,Soltero,3445,6152,1,No,11,3,3,80,0,6,5,2,6,2,1,4
29,Si,Viaja_Raramente,428,Ventas,9,3,Mercadeo,1,1752,2,Femenino,52,1,1,Representante de Ventas,2,Soltero,2760,14630,1,No,13,3,3,80,0,2,3,3,2,2,2,2
29,No,Viaja_Frecuentemente,461,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1753,4,Masculino,70,4,2,Representante de Salud,3,Soltero,6294,23060,8,Si,12,3,4,80,0,10,5,4,3,2,0,2
30,No,Viaja_Raramente,979,Ventas,15,2,Mercadeo,1,1754,3,Masculino,94,2,3,Ejecutivo de Ventas,1,Divorciado,7140,3088,2,No,11,3,1,80,1,12,2,3,7,7,1,7
34,No,Viaja_Raramente,181,Investigación y Desarrollo,2,4,Medicina,1,1755,4,Masculino,97,4,1,Cientí­fico de Investigación,4,Casado,2932,5586,0,Si,14,3,1,80,3,6,3,3,5,0,1,2
33,No,No_Viaja,1283,Ventas,2,3,Mercadeo,1,1756,4,Femenino,62,3,2,Ejecutivo de Ventas,2,Soltero,5147,10697,8,No,15,3,4,80,0,13,2,2,11,7,1,7
49,No,Viaja_Raramente,1313,Ventas,11,4,Mercadeo,1,1757,4,Femenino,80,3,2,Ejecutivo de Ventas,4,Soltero,4507,8191,3,No,12,3,3,80,0,8,1,4,5,1,0,4
33,Si,Viaja_Raramente,211,Ventas,16,3,Ciencias de la Vida,1,1758,1,Femenino,74,3,3,Ejecutivo de Ventas,1,Soltero,8564,10092,2,Si,20,4,3,80,0,11,2,2,0,0,0,0
38,No,Viaja_Frecuentemente,594,Investigación y Desarrollo,2,2,Medicina,1,1760,3,Femenino,75,2,1,Técnico de Laboratorio,2,Casado,2468,15963,4,No,14,3,2,80,1,9,4,2,6,1,0,5
31,Si,Viaja_Raramente,1079,Ventas,16,4,Mercadeo,1,1761,1,Masculino,70,3,3,Ejecutivo de Ventas,3,Casado,8161,19002,2,No,13,3,1,80,3,10,2,3,1,0,0,0
29,No,Viaja_Raramente,590,Investigación y Desarrollo,4,3,Grado Tí©cnico,1,1762,4,Femenino,91,2,1,Cientí­fico de Investigación,1,Divorciado,2109,10007,1,No,13,3,3,80,1,1,2,3,1,0,0,0
30,No,Viaja_Raramente,305,Investigación y Desarrollo,16,3,Ciencias de la Vida,1,1763,3,Masculino,58,4,2,Representante de Salud,3,Casado,5294,9128,3,No,16,3,3,80,1,10,3,3,7,0,1,7
32,No,No_Viaja,953,Investigación y Desarrollo,5,4,Grado Tí©cnico,1,1764,2,Masculino,65,3,1,Cientí­fico de Investigación,2,Soltero,2718,17674,2,No,14,3,2,80,0,12,3,3,7,7,0,7
38,No,Viaja_Raramente,833,Investigación y Desarrollo,18,3,Medicina,1,1766,2,Masculino,60,1,2,Representante de Salud,4,Casado,5811,24539,3,Si,16,3,3,80,1,15,2,3,1,0,1,0
43,Si,Viaja_Frecuentemente,807,Investigación y Desarrollo,17,3,Grado Tí©cnico,1,1767,3,Masculino,38,2,1,Cientí­fico de Investigación,3,Casado,2437,15587,9,Si,16,3,4,80,1,6,4,3,1,0,0,0
42,No,Viaja_Raramente,855,Investigación y Desarrollo,12,3,Medicina,1,1768,2,Masculino,57,3,1,Técnico de Laboratorio,2,Divorciado,2766,8952,8,No,22,4,2,80,3,7,6,2,5,3,0,4
55,No,Viaja_Raramente,478,Investigación y Desarrollo,2,3,Medicina,1,1770,3,Masculino,60,2,5,Director de Investigación,1,Casado,19038,19805,8,No,12,3,2,80,3,34,2,3,1,0,0,0
33,No,No_Viaja,775,Investigación y Desarrollo,4,3,Grado Tí©cnico,1,1771,4,Masculino,90,3,2,Cientí­fico de Investigación,2,Divorciado,3055,6194,5,No,15,3,4,80,2,11,2,2,9,8,1,7
41,No,Viaja_Raramente,548,Investigación y Desarrollo,9,4,Ciencias de la Vida,1,1772,3,Masculino,94,3,1,Técnico de Laboratorio,1,Divorciado,2289,20520,1,No,20,4,2,80,2,5,2,3,5,3,0,4
34,No,No_Viaja,1375,Ventas,10,3,Ciencias de la Vida,1,1774,4,Masculino,87,3,2,Ejecutivo de Ventas,3,Divorciado,4001,12313,1,Si,14,3,3,80,1,15,3,3,15,14,0,7
53,No,No_Viaja,661,Investigación y Desarrollo,1,4,Medicina,1,1775,1,Femenino,60,2,4,Director de Manufactura,3,Casado,12965,22308,4,Si,20,4,4,80,3,27,2,2,3,2,0,2
43,No,Viaja_Raramente,244,Recursos Humanos,2,3,Ciencias de la Vida,1,1778,2,Masculino,97,3,1,Recursos Humanos,4,Soltero,3539,5033,0,No,13,3,2,80,0,10,5,3,9,7,1,8
34,No,Viaja_Raramente,511,Ventas,3,2,Ciencias de la Vida,1,1779,4,Femenino,32,1,2,Ejecutivo de Ventas,4,Soltero,6029,25353,5,No,12,3,1,80,0,6,3,3,2,2,2,2
21,Si,Viaja_Raramente,337,Ventas,7,1,Mercadeo,1,1780,2,Masculino,31,3,1,Representante de Ventas,2,Soltero,2679,4567,1,No,13,3,2,80,0,1,3,3,1,0,1,0
38,No,Viaja_Raramente,1153,Investigación y Desarrollo,6,2,Otro,1,1782,4,Femenino,40,2,1,Técnico de Laboratorio,3,Casado,3702,16376,1,No,11,3,2,80,1,5,3,3,5,4,0,4
22,Si,Viaja_Raramente,1294,Investigación y Desarrollo,8,1,Medicina,1,1783,3,Femenino,79,3,1,Técnico de Laboratorio,1,Casado,2398,15999,1,Si,17,3,3,80,0,1,6,3,1,0,0,0
31,No,Viaja_Raramente,196,Ventas,29,4,Mercadeo,1,1784,1,Femenino,91,2,2,Ejecutivo de Ventas,4,Casado,5468,13402,1,No,14,3,1,80,2,13,3,3,12,7,5,7
51,No,Viaja_Raramente,942,Investigación y Desarrollo,3,3,Grado Tí©cnico,1,1786,1,Femenino,53,3,3,Gerente,3,Casado,13116,22984,2,No,11,3,4,80,0,15,2,3,2,2,2,2
37,No,Viaja_Raramente,589,Ventas,9,2,Mercadeo,1,1787,2,Masculino,46,2,2,Ejecutivo de Ventas,2,Casado,4189,8800,1,No,14,3,1,80,2,5,2,3,5,2,0,3
46,No,Viaja_Raramente,734,Investigación y Desarrollo,2,4,Medicina,1,1789,3,Masculino,46,3,5,Director de Investigación,4,Divorciado,19328,14218,7,Si,17,3,3,80,1,24,3,3,2,1,2,2
36,No,Viaja_Raramente,1383,Investigación y Desarrollo,10,3,Ciencias de la Vida,1,1790,4,Masculino,90,3,3,Representante de Salud,1,Casado,8321,25949,7,Si,13,3,4,80,1,15,1,3,12,8,5,7
44,Si,Viaja_Frecuentemente,429,Investigación y Desarrollo,1,2,Medicina,1,1792,3,Masculino,99,3,1,Cientí­fico de Investigación,2,Divorciado,2342,11092,1,Si,12,3,3,80,3,6,2,2,5,3,2,3
37,No,Viaja_Raramente,1239,Recursos Humanos,8,2,Otro,1,1794,3,Masculino,89,3,2,Recursos Humanos,2,Divorciado,4071,12832,2,No,13,3,3,80,0,19,4,2,10,0,4,7
35,Si,Viaja_Raramente,303,Ventas,27,3,Ciencias de la Vida,1,1797,3,Masculino,84,3,2,Ejecutivo de Ventas,4,Soltero,5813,13492,1,Si,18,3,4,80,0,10,2,3,10,7,7,7
33,No,Viaja_Raramente,867,Investigación y Desarrollo,8,4,Ciencias de la Vida,1,1798,4,Masculino,90,4,1,Cientí­fico de Investigación,1,Casado,3143,6076,6,No,19,3,2,80,1,14,1,3,10,8,7,6
28,No,Viaja_Raramente,1181,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1799,3,Masculino,82,3,1,Cientí­fico de Investigación,4,Casado,2044,5531,1,No,11,3,3,80,1,5,6,4,5,3,0,3
39,No,Viaja_Raramente,1253,Investigación y Desarrollo,10,1,Medicina,1,1800,3,Masculino,65,3,3,Director de Investigación,3,Soltero,13464,7914,7,No,21,4,3,80,0,9,3,3,4,3,2,2
46,No,No_Viaja,849,Ventas,26,2,Ciencias de la Vida,1,1801,2,Masculino,98,2,2,Ejecutivo de Ventas,2,Soltero,7991,25166,8,No,15,3,3,80,0,6,3,3,2,2,2,2
40,No,Viaja_Raramente,616,Investigación y Desarrollo,2,2,Ciencias de la Vida,1,1802,3,Femenino,99,3,1,Técnico de Laboratorio,1,Casado,3377,25605,4,No,17,3,4,80,1,7,5,2,4,3,0,2
42,No,Viaja_Raramente,1128,Investigación y Desarrollo,13,3,Medicina,1,1803,2,Masculino,95,4,2,Representante de Salud,1,Casado,5538,5696,5,No,18,3,3,80,2,10,2,2,0,0,0,0
35,No,No_Viaja,1180,Investigación y Desarrollo,2,2,Medicina,1,1804,2,Masculino,90,3,2,Director de Manufactura,4,Divorciado,5762,24442,2,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,No_Viaja,1336,Recursos Humanos,2,3,Recursos Humanos,1,1805,1,Masculino,100,3,1,Recursos Humanos,2,Divorciado,2592,7129,5,No,13,3,4,80,3,13,3,3,11,10,3,8
34,Si,Viaja_Frecuentemente,234,Investigación y Desarrollo,9,4,Ciencias de la Vida,1,1807,4,Masculino,93,3,2,Técnico de Laboratorio,1,Casado,5346,6208,4,No,17,3,3,80,1,11,3,2,7,1,0,7
37,Si,Viaja_Raramente,370,Investigación y Desarrollo,10,4,Medicina,1,1809,4,Masculino,58,3,2,Director de Manufactura,1,Soltero,4213,4992,1,No,15,3,2,80,0,10,4,1,10,3,0,8
39,No,Viaja_Frecuentemente,766,Ventas,20,3,Ciencias de la Vida,1,1812,3,Masculino,83,3,2,Ejecutivo de Ventas,4,Divorciado,4127,19188,2,No,18,3,4,80,1,7,6,3,2,1,2,2
43,No,No_Viaja,343,Investigación y Desarrollo,9,3,Ciencias de la Vida,1,1813,1,Masculino,52,3,1,Cientí­fico de Investigación,3,Soltero,2438,24978,4,No,13,3,3,80,0,7,2,2,3,2,1,2
41,No,Viaja_Raramente,447,Investigación y Desarrollo,5,3,Ciencias de la Vida,1,1814,2,Masculino,85,4,2,Representante de Salud,2,Soltero,6870,15530,3,No,12,3,1,80,0,11,3,1,3,2,1,2
41,No,Viaja_Raramente,796,Ventas,4,1,Mercadeo,1,1815,3,Femenino,81,3,3,Ejecutivo de Ventas,3,Divorciado,10447,26458,0,Si,13,3,4,80,1,23,3,4,22,14,13,5
30,No,Viaja_Raramente,1092,Investigación y Desarrollo,10,3,Medicina,1,1816,1,Femenino,64,3,3,Director de Manufactura,3,Soltero,9667,2739,9,No,14,3,2,80,0,9,3,3,7,7,0,2
26,Si,Viaja_Raramente,920,Recursos Humanos,20,2,Medicina,1,1818,4,Femenino,69,3,1,Recursos Humanos,2,Casado,2148,6889,0,Si,11,3,3,80,0,6,3,3,5,1,1,4
46,Si,Viaja_Raramente,261,Investigación y Desarrollo,21,2,Medicina,1,1821,4,Femenino,66,3,2,Representante de Salud,2,Casado,8926,10842,4,No,22,4,4,80,1,13,2,4,9,7,3,7
40,No,Viaja_Raramente,1194,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,1822,3,Femenino,52,3,2,Representante de Salud,4,Divorciado,6513,9060,4,No,17,3,4,80,1,12,3,3,5,3,0,3
34,No,Viaja_Raramente,810,Ventas,8,2,Grado Tí©cnico,1,1823,2,Masculino,92,4,2,Ejecutivo de Ventas,3,Casado,6799,22128,1,No,21,4,3,80,2,10,5,3,10,8,4,8
58,No,No_Viaja,350,Ventas,2,3,Medicina,1,1824,2,Masculino,52,3,4,Gerente,2,Divorciado,16291,22577,4,No,22,4,4,80,1,37,0,2,16,9,14,14
35,No,Viaja_Raramente,185,Investigación y Desarrollo,23,4,Medicina,1,1826,2,Masculino,91,1,1,Técnico de Laboratorio,3,Casado,2705,9696,0,No,16,3,2,80,1,6,2,4,5,4,0,3
47,No,Viaja_Raramente,1001,Investigación y Desarrollo,4,3,Ciencias de la Vida,1,1827,3,Femenino,92,2,3,Director de Manufactura,2,Divorciado,10333,19271,8,Si,12,3,3,80,1,28,4,3,22,11,14,10
40,No,Viaja_Raramente,750,Investigación y Desarrollo,12,3,Ciencias de la Vida,1,1829,2,Femenino,47,3,2,Representante de Salud,1,Divorciado,4448,10748,2,No,12,3,2,80,1,15,3,3,7,4,7,7
54,No,Viaja_Raramente,431,Investigación y Desarrollo,7,4,Medicina,1,1830,4,Femenino,68,3,2,Cientí­fico de Investigación,4,Casado,6854,15696,4,No,15,3,2,80,1,14,2,2,7,1,1,7
31,No,Viaja_Frecuentemente,1125,Ventas,7,4,Mercadeo,1,1833,1,Femenino,68,3,3,Ejecutivo de Ventas,1,Casado,9637,8277,2,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,Viaja_Raramente,1217,Investigación y Desarrollo,1,3,Medicina,1,1834,3,Femenino,67,3,1,Cientí­fico de Investigación,1,Casado,3591,12719,1,No,25,4,3,80,1,3,3,3,3,2,1,2
38,No,Viaja_Raramente,723,Ventas,2,4,Mercadeo,1,1835,2,Femenino,77,1,2,Representante de Ventas,4,Casado,5405,4244,2,Si,20,4,1,80,2,20,4,2,4,2,0,3
26,No,Viaja_Raramente,572,Ventas,10,3,Medicina,1,1836,3,Masculino,46,3,2,Ejecutivo de Ventas,4,Soltero,4684,9125,1,No,13,3,1,80,0,5,4,3,5,3,1,2
58,No,Viaja_Frecuentemente,1216,Investigación y Desarrollo,15,4,Ciencias de la Vida,1,1837,1,Masculino,87,3,4,Director de Investigación,3,Casado,15787,21624,2,Si,14,3,2,80,0,23,3,3,2,2,2,2
18,No,No_Viaja,1431,Investigación y Desarrollo,14,3,Medicina,1,1839,2,Femenino,33,3,1,Cientí­fico de Investigación,3,Soltero,1514,8018,1,No,16,3,3,80,0,0,4,1,0,0,0,0
31,Si,Viaja_Raramente,359,Recursos Humanos,18,5,Recursos Humanos,1,1842,4,Masculino,89,4,1,Recursos Humanos,1,Casado,2956,21495,0,No,17,3,3,80,0,2,4,3,1,0,0,0
29,Si,Viaja_Raramente,350,Recursos Humanos,13,3,Recursos Humanos,1,1844,1,Masculino,56,2,1,Recursos Humanos,1,Divorciado,2335,3157,4,Si,15,3,4,80,3,4,3,3,2,2,2,0
45,No,No_Viaja,589,Ventas,2,4,Ciencias de la Vida,1,1845,3,Femenino,67,3,2,Ejecutivo de Ventas,3,Casado,5154,19665,4,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,Viaja_Raramente,430,Investigación y Desarrollo,2,4,Otro,1,1847,4,Femenino,73,3,2,Cientí­fico de Investigación,2,Casado,6962,19573,4,Si,22,4,4,80,1,15,2,3,1,0,0,0
43,No,Viaja_Frecuentemente,1422,Ventas,2,4,Ciencias de la Vida,1,1849,1,Masculino,92,3,2,Ejecutivo de Ventas,4,Casado,5675,19246,1,No,20,4,3,80,1,7,5,3,7,7,7,7
27,No,Viaja_Frecuentemente,1297,Investigación y Desarrollo,5,2,Ciencias de la Vida,1,1850,4,Femenino,53,3,1,Técnico de Laboratorio,4,Soltero,2379,19826,0,Si,14,3,3,80,0,6,3,2,5,4,0,2
29,No,Viaja_Frecuentemente,574,Investigación y Desarrollo,20,1,Medicina,1,1852,4,Masculino,40,3,1,Técnico de Laboratorio,4,Casado,3812,7003,1,No,13,3,2,80,0,11,3,4,11,8,3,10
32,No,Viaja_Frecuentemente,1318,Ventas,10,4,Mercadeo,1,1853,4,Masculino,79,3,2,Ejecutivo de Ventas,4,Soltero,4648,26075,8,No,13,3,3,80,0,4,2,4,0,0,0,0
42,No,No_Viaja,355,Investigación y Desarrollo,10,4,Grado Tí©cnico,1,1854,3,Masculino,38,3,1,Cientí­fico de Investigación,3,Casado,2936,6161,3,No,22,4,2,80,2,10,1,2,6,3,3,3
47,No,Viaja_Raramente,207,Investigación y Desarrollo,9,4,Ciencias de la Vida,1,1856,2,Femenino,64,3,1,Técnico de Laboratorio,3,Soltero,2105,5411,4,No,12,3,3,80,0,7,2,3,2,2,2,0
46,No,Viaja_Raramente,706,Investigación y Desarrollo,2,2,Ciencias de la Vida,1,1857,4,Masculino,82,3,3,Director de Manufactura,4,Divorciado,8578,19989,3,No,14,3,3,80,1,12,4,2,9,8,4,7
28,No,No_Viaja,280,Recursos Humanos,1,2,Ciencias de la Vida,1,1858,3,Masculino,43,3,1,Recursos Humanos,4,Divorciado,2706,10494,1,No,15,3,2,80,1,3,2,3,3,2,2,2
29,No,Viaja_Raramente,726,Investigación y Desarrollo,29,1,Ciencias de la Vida,1,1859,4,Masculino,93,1,2,Representante de Salud,3,Divorciado,6384,21143,8,No,17,3,4,80,2,11,3,3,7,0,1,6
42,No,Viaja_Raramente,1142,Investigación y Desarrollo,8,3,Ciencias de la Vida,1,1860,4,Masculino,81,3,1,Técnico de Laboratorio,3,Soltero,3968,13624,4,No,13,3,4,80,0,8,3,3,0,0,0,0
32,Si,Viaja_Raramente,414,Ventas,2,4,Mercadeo,1,1862,3,Masculino,82,2,2,Ejecutivo de Ventas,2,Soltero,9907,26186,7,Si,12,3,3,80,0,7,3,2,2,2,2,2
46,No,Viaja_Raramente,1319,Ventas,3,3,Grado Tí©cnico,1,1863,1,Femenino,45,4,4,Ejecutivo de Ventas,1,Divorciado,13225,7739,2,No,12,3,4,80,1,25,5,3,19,17,2,8
27,No,Viaja_Raramente,728,Ventas,23,1,Medicina,1,1864,2,Femenino,36,2,2,Representante de Ventas,3,Casado,3540,7018,1,No,21,4,4,80,1,9,5,3,9,8,5,8
29,No,Viaja_Raramente,352,Recursos Humanos,6,1,Medicina,1,1865,4,Masculino,87,2,1,Recursos Humanos,2,Casado,2804,15434,1,No,11,3,4,80,0,1,3,3,1,0,0,0
43,No,Viaja_Raramente,823,Investigación y Desarrollo,6,3,Medicina,1,1866,1,Femenino,81,2,5,Gerente,3,Casado,19392,22539,7,No,13,3,4,80,0,21,2,3,16,12,6,14
48,No,Viaja_Raramente,1224,Investigación y Desarrollo,10,3,Ciencias de la Vida,1,1867,4,Masculino,91,2,5,Director de Investigación,2,Casado,19665,13583,4,No,12,3,4,80,0,29,3,3,22,10,12,9
29,Si,Viaja_Frecuentemente,459,Investigación y Desarrollo,24,2,Ciencias de la Vida,1,1868,4,Masculino,73,2,1,Cientí­fico de Investigación,4,Soltero,2439,14753,1,Si,24,4,2,80,0,1,3,2,1,0,1,0
46,Si,Viaja_Raramente,1254,Ventas,10,3,Ciencias de la Vida,1,1869,3,Femenino,64,3,3,Ejecutivo de Ventas,2,Casado,7314,14011,5,No,21,4,3,80,3,14,2,3,8,7,0,7
27,No,Viaja_Frecuentemente,1131,Investigación y Desarrollo,15,3,Ciencias de la Vida,1,1870,4,Femenino,77,2,1,Cientí­fico de Investigación,1,Casado,4774,23844,0,No,19,3,4,80,1,8,2,2,7,6,7,3
39,No,Viaja_Raramente,835,Investigación y Desarrollo,19,4,Otro,1,1871,4,Masculino,41,3,2,Cientí­fico de Investigación,4,Divorciado,3902,5141,8,No,14,3,2,80,3,7,2,3,2,2,2,2
55,No,Viaja_Raramente,836,Investigación y Desarrollo,2,4,Grado Tí©cnico,1,1873,2,Masculino,98,2,1,Cientí­fico de Investigación,4,Casado,2662,7975,8,No,20,4,2,80,1,19,2,4,5,2,0,4
28,No,Viaja_Raramente,1172,Ventas,3,3,Medicina,1,1875,2,Femenino,78,3,1,Representante de Ventas,2,Casado,2856,3692,1,No,19,3,4,80,1,1,3,3,1,0,0,0
30,Si,Viaja_Raramente,945,Ventas,9,3,Medicina,1,1876,2,Masculino,89,3,1,Representante de Ventas,4,Soltero,1081,16019,1,No,13,3,3,80,0,1,3,2,1,0,0,0
22,Si,Viaja_Raramente,391,Investigación y Desarrollo,7,1,Ciencias de la Vida,1,1878,4,Masculino,75,3,1,Cientí­fico de Investigación,2,Soltero,2472,26092,1,Si,23,4,1,80,0,1,2,3,1,0,0,0
36,No,Viaja_Raramente,1266,Ventas,10,4,Grado Tí©cnico,1,1880,2,Femenino,63,2,2,Ejecutivo de Ventas,3,Casado,5673,6060,1,Si,13,3,1,80,1,10,4,3,10,9,1,7
31,No,Viaja_Raramente,311,Investigación y Desarrollo,20,3,Ciencias de la Vida,1,1881,2,Masculino,89,3,2,Técnico de Laboratorio,3,Divorciado,4197,18624,1,No,11,3,1,80,1,10,2,3,10,8,0,2
34,No,Viaja_Raramente,1480,Ventas,4,3,Ciencias de la Vida,1,1882,3,Masculino,64,3,3,Ejecutivo de Ventas,4,Casado,9713,24444,2,Si,13,3,4,80,3,9,3,3,5,3,1,0
29,No,Viaja_Raramente,592,Investigación y Desarrollo,7,3,Ciencias de la Vida,1,1883,4,Masculino,59,3,1,Técnico de Laboratorio,1,Soltero,2062,19384,3,No,14,3,2,80,0,11,2,3,3,2,1,2
