edad,renuncia,viajes,departamento,educacion,campo_de_educacion,satisfaccion_ambiente,genero,tarifa_por_hora,involucracion_laboral,rol_laboral,satisfaccion_laboral,estado_civil,ingreso_mensual,num_empresas_trabajadas,horas_extras,incremento_salarial_porcentaje,calificacion_de_rendimiento,antiguedad,entrenamientos,antiguedad_en_la_empresa,antiguedad_en_el_puesto,anios_desde_ultimo_ascenso,anios_con_actual_supervisor
41,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,76,3,Cientí­fico de Investigación,4,Casado,2782,3,No,22,4,12,3,5,3,1,0
47,No,No_Viaja,Investigación y Desarrollo,1,Medicina,3,Femenino,98,3,Director de Investigación,2,Casado,11957,0,No,18,3,14,3,13,8,5,12
35,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,4,Masculino,43,3,Técnico de Laboratorio,3,Casado,2660,7,Si,11,3,5,3,2,2,2,2
22,No,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,4,Masculino,63,3,Cientí­fico de Investigación,3,Soltero,3375,0,No,12,3,4,2,3,2,1,2
35,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,2,Masculino,48,3,Cientí­fico de Investigación,3,Soltero,5098,1,No,19,3,10,5,10,7,0,8
33,No,Viaja_Raramente,Investigación y Desarrollo,2,Medicina,2,Femenino,95,3,Representante de Salud,4,Casado,4878,0,Si,13,3,10,6,9,7,8,1
32,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Femenino,49,2,Técnico de Laboratorio,2,Soltero,2837,1,No,13,3,6,3,6,2,4,1
40,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,83,3,Técnico de Laboratorio,4,Casado,2406,8,No,19,3,8,3,1,0,0,0
32,No,Viaja_Raramente,Ventas,4,Medicina,2,Masculino,68,2,Representante de Ventas,2,Casado,2269,0,No,14,3,3,2,2,2,2,2
39,No,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,1,Masculino,52,3,Cientí­fico de Investigación,4,Soltero,4108,7,No,13,3,18,2,7,7,1,7
38,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Femenino,99,1,Director de Investigación,3,Casado,13206,3,No,12,3,20,3,18,16,1,11
32,No,Viaja_Raramente,Ventas,4,Mercadeo,3,Femenino,48,3,Ejecutivo de Ventas,4,Casado,10422,1,No,19,3,14,3,14,10,5,7
37,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Femenino,42,4,Director de Investigación,4,Casado,13744,1,Si,25,4,16,2,16,11,6,8
25,No,Viaja_Raramente,Ventas,2,Otro,1,Femenino,85,3,Ejecutivo de Ventas,3,Divorciado,4907,0,Si,22,4,6,3,5,3,0,4
52,No,No_Viaja,Ventas,4,Ciencias de la Vida,1,Masculino,40,3,Representante de Ventas,4,Divorciado,3482,2,No,15,3,16,3,9,8,0,0
44,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Masculino,42,3,Cientí­fico de Investigación,4,Soltero,2436,6,Si,12,3,6,2,4,3,1,2
21,No,Viaja_Raramente,Ventas,1,Medicina,3,Masculino,58,3,Representante de Ventas,1,Soltero,2380,1,Si,11,3,2,6,2,2,1,2
39,No,No_Viaja,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,87,3,Gerente,4,Soltero,19431,2,No,13,3,21,3,6,0,1,3
36,No,Viaja_Raramente,Ventas,3,Medicina,1,Femenino,94,2,Ejecutivo de Ventas,4,Casado,7644,0,No,19,3,10,2,9,7,3,4
36,No,Viaja_Frecuentemente,Investigación y Desarrollo,2,Ciencias de la Vida,4,Femenino,97,3,Director de Manufactura,2,Divorciado,5131,7,No,13,3,18,3,4,2,0,2
56,No,No_Viaja,Investigación y Desarrollo,4,Ciencias de la Vida,3,Masculino,57,3,Representante de Salud,3,Divorciado,6306,1,No,21,4,13,2,13,12,1,9
42,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,56,3,Gerente,3,Casado,18880,5,No,11,3,24,2,22,6,4,14
41,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Femenino,60,2,Director de Manufactura,2,Casado,13570,0,No,23,4,21,3,20,7,0,10
34,No,Viaja_Raramente,Ventas,3,Mercadeo,4,Femenino,95,2,Ejecutivo de Ventas,3,Casado,6712,1,No,21,4,8,2,8,7,1,7
36,No,No_Viaja,Ventas,4,Mercadeo,4,Masculino,88,1,Ejecutivo de Ventas,4,Divorciado,5406,1,No,24,4,15,4,15,12,11,11
41,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,3,Masculino,57,2,Ejecutivo de Ventas,2,Divorciado,8938,2,No,11,3,14,5,5,4,0,4
32,No,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Masculino,78,3,Cientí­fico de Investigación,1,Soltero,2439,1,No,14,3,4,4,4,2,1,2
35,No,Viaja_Raramente,Recursos Humanos,4,Ciencias de la Vida,3,Femenino,31,3,Recursos Humanos,4,Soltero,8837,1,Si,16,3,9,2,9,0,1,7
38,No,Viaja_Raramente,Ventas,2,Ciencias de la Vida,1,Femenino,100,3,Ejecutivo de Ventas,4,Casado,5343,1,No,11,3,10,1,10,7,1,9
36,No,Viaja_Raramente,Ventas,4,Mercadeo,2,Femenino,100,2,Ejecutivo de Ventas,4,Casado,6652,4,No,13,3,8,2,6,3,0,0
45,No,Viaja_Raramente,Ventas,3,Ciencias de la Vida,4,Femenino,50,3,Ejecutivo de Ventas,3,Soltero,4850,8,No,15,3,8,3,5,3,0,1
40,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Masculino,52,2,Cientí­fico de Investigación,3,Soltero,2809,2,No,14,3,8,2,2,2,2,2
35,No,Viaja_Frecuentemente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Masculino,80,3,Representante de Salud,3,Casado,5689,1,Si,14,3,10,2,10,2,0,2
40,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,3,Femenino,98,3,Cientí­fico de Investigación,3,Casado,2001,2,No,14,3,20,2,5,3,0,2
35,No,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,3,Femenino,62,1,Cientí­fico de Investigación,4,Casado,2977,1,No,12,3,4,5,4,3,1,1
29,No,Viaja_Raramente,Investigación y Desarrollo,2,Otro,4,Masculino,46,2,Técnico de Laboratorio,2,Casado,4025,4,Si,13,3,10,2,4,3,0,3
29,No,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,4,Femenino,73,2,Cientí­fico de Investigación,1,Soltero,3785,1,No,14,3,5,3,5,4,0,4
39,No,Viaja_Raramente,Ventas,1,Mercadeo,2,Femenino,60,2,Ejecutivo de Ventas,4,Casado,12031,0,No,11,3,21,2,20,9,9,6
31,No,No_Viaja,Investigación y Desarrollo,3,Medicina,2,Masculino,74,3,Director de Manufactura,1,Soltero,9936,0,No,19,3,10,2,9,4,1,7
26,No,Viaja_Raramente,Ventas,3,Otro,4,Femenino,30,2,Representante de Ventas,3,Soltero,2966,0,No,18,3,5,2,4,2,0,0
36,No,Viaja_Frecuentemente,Investigación y Desarrollo,2,Medicina,3,Masculino,41,4,Técnico de Laboratorio,4,Casado,2571,4,No,17,3,17,3,5,2,0,3
39,No,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,4,Masculino,42,2,Representante de Salud,1,Casado,9991,4,No,15,3,9,5,7,7,1,7
27,No,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,2,Masculino,87,4,Director de Manufactura,2,Casado,6142,1,Si,20,4,6,0,6,2,0,3
49,No,Viaja_Frecuentemente,Ventas,3,Medicina,4,Masculino,63,2,Ejecutivo de Ventas,2,Casado,5390,2,No,14,3,17,3,9,6,0,8
34,No,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Masculino,82,4,Técnico de Laboratorio,3,Casado,4404,2,No,12,3,6,3,4,3,1,2
41,Si,Viaja_Raramente,Ventas,2,Ciencias de la Vida,2,Femenino,94,3,Ejecutivo de Ventas,4,Soltero,5993,8,Si,11,3,8,0,6,4,0,5
37,Si,Viaja_Raramente,Investigación y Desarrollo,2,Otro,4,Masculino,92,2,Técnico de Laboratorio,3,Soltero,2090,6,Si,15,3,7,3,0,0,0,0
28,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,50,2,Técnico de Laboratorio,3,Soltero,2028,5,Si,14,3,6,4,4,2,0,3
36,Si,Viaja_Raramente,Ventas,4,Ciencias de la Vida,3,Masculino,82,2,Representante de Ventas,1,Soltero,3407,7,No,23,4,10,4,5,3,0,3
34,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,2,Masculino,83,3,Cientí­fico de Investigación,1,Soltero,2960,2,No,11,3,8,2,4,2,1,3
32,Si,Viaja_Frecuentemente,Investigación y Desarrollo,1,Ciencias de la Vida,2,Femenino,72,1,Cientí­fico de Investigación,1,Soltero,3919,1,Si,22,4,10,5,10,2,6,7
39,Si,Viaja_Raramente,Ventas,3,Grado Tí©cnico,4,Masculino,56,3,Representante de Ventas,4,Casado,2086,3,No,14,3,19,6,1,0,0,0
24,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,2,Masculino,61,3,Cientí­fico de Investigación,4,Casado,2293,2,Si,16,3,6,2,2,0,2,0
50,Si,Viaja_Raramente,Ventas,2,Mercadeo,1,Masculino,86,2,Representante de Ventas,3,Casado,2683,1,Si,14,3,3,2,3,2,0,2
26,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,48,1,Técnico de Laboratorio,3,Soltero,2293,1,No,12,3,1,2,1,0,0,1
41,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,2,Femenino,49,3,Director de Investigación,3,Casado,19545,1,No,12,3,23,0,22,15,15,8
48,Si,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,1,Masculino,98,2,Técnico de Laboratorio,3,Soltero,5381,9,Si,13,3,23,2,1,0,0,0
28,Si,Viaja_Raramente,Investigación y Desarrollo,4,Grado Tí©cnico,3,Masculino,50,3,Técnico de Laboratorio,3,Soltero,3441,1,Si,13,3,2,3,2,2,2,2
36,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,79,2,Cientí­fico de Investigación,3,Casado,3388,0,Si,17,3,2,0,1,0,0,0
46,Si,Viaja_Raramente,Ventas,2,Medicina,3,Masculino,64,2,Ejecutivo de Ventas,4,Soltero,9619,1,No,16,3,9,3,9,8,4,7
37,Si,Viaja_Raramente,Recursos Humanos,4,Recursos Humanos,3,Masculino,63,3,Recursos Humanos,1,Divorciado,2073,4,Si,22,4,7,3,3,2,0,2
20,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Femenino,66,2,Técnico de Laboratorio,4,Soltero,2926,1,Si,18,3,1,5,1,0,1,0
25,Si,Viaja_Raramente,Ventas,3,Mercadeo,3,Masculino,46,2,Ejecutivo de Ventas,3,Soltero,5744,1,Si,11,3,6,1,6,4,0,3
34,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,66,1,Técnico de Laboratorio,3,Soltero,6074,1,Si,24,4,9,3,9,7,0,6
56,Si,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,2,Femenino,72,3,Cientí­fico de Investigación,2,Casado,4963,9,Si,18,3,7,2,5,4,4,3
31,Si,Viaja_Raramente,Ventas,4,Ciencias de la Vida,2,Masculino,76,1,Ejecutivo de Ventas,3,Casado,6172,4,Si,18,3,12,3,7,7,7,7
58,Si,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,4,Femenino,94,3,Representante de Salud,4,Casado,10312,1,No,12,3,40,3,40,10,15,6
19,Si,Viaja_Raramente,Ventas,1,Mercadeo,4,Masculino,50,3,Representante de Ventas,3,Soltero,1675,1,Si,19,3,0,2,0,0,0,0
31,Si,Viaja_Raramente,Ventas,3,Ciencias de la Vida,2,Femenino,71,1,Ejecutivo de Ventas,3,Casado,4559,3,Si,11,3,4,2,2,2,2,2
51,Si,Viaja_Frecuentemente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,53,1,Director de Manufactura,4,Soltero,10650,2,No,15,3,18,2,4,2,0,3
32,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,1,Femenino,41,3,Técnico de Laboratorio,1,Soltero,4200,7,No,22,4,10,2,5,4,0,4
19,Si,Viaja_Frecuentemente,Ventas,1,Grado Tí©cnico,3,Femenino,100,1,Representante de Ventas,1,Soltero,2325,0,No,21,4,1,5,0,0,0,0
19,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,2,Masculino,47,2,Técnico de Laboratorio,4,Soltero,1102,1,No,22,4,1,3,1,0,1,0
41,Si,Viaja_Raramente,Ventas,2,Mercadeo,2,Femenino,70,3,Representante de Ventas,2,Soltero,3140,1,Si,22,4,4,5,4,3,0,2
35,Si,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,2,Masculino,50,2,Director de Manufactura,3,Casado,5916,3,Si,13,3,8,1,1,0,0,1
38,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,2,Masculino,70,3,Representante de Salud,1,Casado,6673,7,Si,19,3,17,2,1,0,0,0
29,Si,Viaja_Raramente,Ventas,3,Mercadeo,2,Femenino,35,3,Ejecutivo de Ventas,4,Casado,7639,1,No,22,4,10,3,10,4,1,9
32,Si,Viaja_Raramente,Ventas,4,Medicina,4,Masculino,32,1,Ejecutivo de Ventas,4,Casado,10400,1,No,11,3,14,2,14,8,9,8
30,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Femenino,88,3,Cientí­fico de Investigación,1,Soltero,2657,5,Si,11,3,8,5,5,2,0,4
30,Si,Viaja_Frecuentemente,Ventas,4,Mercadeo,3,Femenino,52,2,Ejecutivo de Ventas,1,Soltero,6696,5,No,15,3,9,5,6,3,0,1
29,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,3,Masculino,85,3,Cientí­fico de Investigación,3,Soltero,2058,0,No,14,3,7,1,6,2,1,5
29,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,3,Masculino,86,2,Cientí­fico de Investigación,4,Soltero,2389,1,Si,13,3,4,3,4,3,0,1
33,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,3,Masculino,58,3,Técnico de Laboratorio,4,Casado,2436,5,Si,13,3,8,2,5,4,0,4
33,Si,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,1,Femenino,39,3,Técnico de Laboratorio,1,Casado,2707,7,No,20,4,13,3,9,7,1,7
32,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,62,2,Técnico de Laboratorio,3,Soltero,3730,0,Si,14,3,4,2,3,2,1,2
37,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,1,Masculino,61,3,Director de Manufactura,3,Divorciado,10048,6,No,11,3,17,5,1,0,0,0
31,Si,Viaja_Frecuentemente,Investigación y Desarrollo,2,Medicina,3,Masculino,71,2,Técnico de Laboratorio,2,Soltero,3479,0,No,11,3,6,2,5,4,1,4
28,Si,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,79,3,Técnico de Laboratorio,3,Soltero,3485,2,No,11,3,5,5,0,0,0,0
47,Si,No_Viaja,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,88,3,Gerente,2,Casado,11849,1,Si,12,3,10,2,10,7,9,9
44,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,4,Masculino,43,3,Técnico de Laboratorio,3,Divorciado,3161,3,Si,22,4,19,0,1,0,0,0
26,Si,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Masculino,45,3,Técnico de Laboratorio,2,Divorciado,2373,2,Si,13,3,5,2,3,2,0,2
26,Si,Viaja_Raramente,Ventas,4,Mercadeo,4,Masculino,48,2,Ejecutivo de Ventas,4,Soltero,5828,1,Si,12,3,8,0,8,7,7,4
18,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,54,3,Técnico de Laboratorio,3,Soltero,1420,1,No,13,3,0,2,0,0,0,0
52,Si,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,3,Masculino,85,2,Cientí­fico de Investigación,2,Casado,4941,2,No,15,3,11,3,8,2,7,7
28,Si,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,1,Masculino,84,1,Cientí­fico de Investigación,4,Casado,3464,5,Si,13,3,5,4,3,2,2,2
39,Si,Viaja_Raramente,Ventas,2,Medicina,4,Femenino,41,3,Ejecutivo de Ventas,3,Casado,5238,4,Si,18,3,12,3,1,0,0,0
29,Si,Viaja_Raramente,Investigación y Desarrollo,4,Otro,2,Masculino,77,1,Técnico de Laboratorio,1,Casado,2119,1,Si,11,3,7,4,7,7,0,7
21,Si,Viaja_Frecuentemente,Ventas,1,Grado Tí©cnico,1,Femenino,99,2,Representante de Ventas,2,Soltero,2174,1,Si,11,3,3,3,3,2,1,2
33,Si,Viaja_Raramente,Ventas,3,Mercadeo,4,Femenino,34,3,Representante de Ventas,3,Soltero,2851,1,Si,13,3,1,2,1,0,0,0
41,Si,Viaja_Frecuentemente,Ventas,3,Mercadeo,1,Masculino,56,3,Ejecutivo de Ventas,2,Soltero,9355,1,No,18,3,8,5,8,7,7,7
40,Si,Viaja_Raramente,Ventas,2,Mercadeo,3,Masculino,68,2,Ejecutivo de Ventas,3,Casado,6380,2,Si,12,3,8,6,6,4,1,0
21,Si,Viaja_Raramente,Ventas,3,Ciencias de la Vida,3,Femenino,90,4,Representante de Ventas,2,Soltero,2716,1,No,15,3,1,0,1,0,0,0
34,Si,No_Viaja,Ventas,3,Mercadeo,1,Masculino,67,4,Ejecutivo de Ventas,4,Soltero,5304,8,Si,13,3,9,3,5,2,0,4
26,Si,Viaja_Frecuentemente,Investigación y Desarrollo,1,Grado Tí©cnico,3,Masculino,73,3,Cientí­fico de Investigación,1,Soltero,3102,0,No,22,4,7,2,6,4,0,4
30,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Grado Tí©cnico,3,Masculino,40,3,Cientí­fico de Investigación,4,Soltero,2285,9,Si,23,4,3,4,1,0,0,0
25,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,1,Masculino,91,3,Técnico de Laboratorio,1,Casado,4031,5,No,13,3,6,5,2,2,0,2
24,Si,Viaja_Raramente,Ventas,1,Grado Tí©cnico,1,Femenino,62,3,Representante de Ventas,2,Soltero,3202,1,Si,16,3,6,4,5,3,1,4
34,Si,Viaja_Frecuentemente,Ventas,2,Mercadeo,4,Femenino,33,1,Representante de Ventas,3,Divorciado,2351,0,No,16,3,3,3,2,2,1,0
29,Si,Viaja_Raramente,Investigación y Desarrollo,5,Grado Tí©cnico,3,Femenino,71,2,Cientí­fico de Investigación,2,Casado,2546,5,No,16,3,6,2,2,2,1,1
19,Si,Viaja_Raramente,Recursos Humanos,2,Grado Tí©cnico,1,Masculino,52,2,Recursos Humanos,4,Soltero,2564,1,No,12,3,1,3,1,0,0,0
33,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,2,Masculino,56,3,Gerente,3,Casado,13610,7,Si,12,3,15,2,7,6,7,7
33,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,1,Masculino,38,1,Técnico de Laboratorio,4,Divorciado,3408,7,No,13,3,8,2,4,3,1,3
31,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,66,3,Representante de Salud,3,Casado,9824,3,No,12,3,12,2,1,0,0,0
34,Si,Viaja_Frecuentemente,Recursos Humanos,3,Recursos Humanos,2,Femenino,43,3,Recursos Humanos,1,Divorciado,9950,9,Si,15,3,11,2,3,2,0,2
22,Si,Viaja_Frecuentemente,Investigación y Desarrollo,1,Grado Tí©cnico,3,Masculino,99,2,Técnico de Laboratorio,3,Soltero,3894,5,No,16,3,4,3,2,2,1,2
26,Si,Viaja_Frecuentemente,Recursos Humanos,4,Ciencias de la Vida,2,Femenino,58,3,Recursos Humanos,3,Divorciado,2741,0,Si,11,3,8,2,7,7,1,0
18,Si,Viaja_Frecuentemente,Ventas,3,Mercadeo,2,Masculino,69,3,Representante de Ventas,2,Soltero,1878,1,Si,14,3,0,3,0,0,0,0
26,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,3,Masculino,66,1,Técnico de Laboratorio,4,Soltero,2340,1,Si,18,3,1,3,1,0,0,0
32,Si,No_Viaja,Ventas,4,Otro,4,Masculino,60,4,Ejecutivo de Ventas,3,Casado,4707,8,No,12,3,6,2,4,2,1,2
24,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Femenino,55,3,Técnico de Laboratorio,3,Casado,2886,1,Si,16,3,6,4,6,3,1,2
30,Si,Viaja_Frecuentemente,Ventas,4,Ciencias de la Vida,2,Masculino,74,2,Representante de Ventas,1,Casado,2033,1,No,18,3,1,2,1,0,0,0
31,Si,Viaja_Raramente,Ventas,4,Medicina,2,Masculino,46,3,Ejecutivo de Ventas,1,Divorciado,4233,2,No,17,3,9,2,3,1,1,2
27,Si,Viaja_Raramente,Ventas,1,Mercadeo,3,Masculino,85,3,Representante de Ventas,1,Divorciado,3041,0,No,11,3,5,3,4,3,0,2
45,Si,Viaja_Frecuentemente,Ventas,4,Ciencias de la Vida,1,Femenino,100,3,Ejecutivo de Ventas,1,Casado,4286,2,No,14,3,5,4,1,1,0,0
20,Si,Viaja_Raramente,Investigación y Desarrollo,1,Medicina,4,Masculino,32,3,Cientí­fico de Investigación,3,Soltero,1009,1,Si,11,3,1,5,1,0,1,1
33,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Ciencias de la Vida,1,Masculino,70,3,Cientí­fico de Investigación,1,Soltero,3348,1,Si,11,3,10,3,10,8,9,7
24,Si,Viaja_Raramente,Ventas,2,Ciencias de la Vida,1,Femenino,65,3,Ejecutivo de Ventas,3,Soltero,4577,9,No,14,3,4,3,2,2,2,0
50,Si,Viaja_Frecuentemente,Ventas,2,Grado Tí©cnico,2,Masculino,50,3,Ejecutivo de Ventas,3,Casado,6796,3,Si,14,3,18,4,4,3,1,3
28,Si,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,1,Femenino,67,1,Cientí­fico de Investigación,2,Soltero,2216,7,Si,13,3,10,4,7,7,3,7
42,Si,Viaja_Frecuentemente,Investigación y Desarrollo,3,Medicina,3,Masculino,57,4,Cientí­fico de Investigación,3,Divorciado,2759,6,Si,12,3,7,2,2,2,2,2
33,Si,Viaja_Raramente,Investigación y Desarrollo,4,Otro,4,Masculino,63,3,Cientí­fico de Investigación,4,Soltero,2686,1,Si,13,3,10,2,10,9,7,8
47,Si,Viaja_Frecuentemente,Ventas,2,Ciencias de la Vida,2,Femenino,77,4,Ejecutivo de Ventas,3,Soltero,6397,4,Si,12,3,8,2,5,4,1,3
55,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,78,3,Gerente,1,Casado,19859,5,Si,13,3,24,2,5,2,1,4
26,Si,Viaja_Raramente,Ventas,3,Grado Tí©cnico,4,Masculino,38,2,Ejecutivo de Ventas,1,Soltero,5326,6,No,17,3,6,2,4,3,1,2
23,Si,Viaja_Raramente,Investigación y Desarrollo,3,Ciencias de la Vida,3,Masculino,63,4,Técnico de Laboratorio,1,Casado,1601,1,Si,21,4,1,2,0,0,0,0
29,Si,Viaja_Raramente,Investigación y Desarrollo,2,Ciencias de la Vida,2,Femenino,36,2,Técnico de Laboratorio,1,Casado,2319,1,Si,11,3,1,1,1,0,0,0
33,Si,Viaja_Raramente,Ventas,3,Mercadeo,1,Femenino,69,3,Ejecutivo de Ventas,1,Soltero,5324,5,No,15,3,6,3,3,2,0,2
58,Si,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,4,Masculino,31,3,Director de Investigación,2,Soltero,19246,7,Si,12,3,40,2,31,15,13,8
28,Si,Viaja_Raramente,Investigación y Desarrollo,4,Medicina,3,Masculino,46,3,Cientí­fico de Investigación,3,Soltero,4382,6,No,17,3,5,3,2,2,2,1
49,Si,Viaja_Raramente,Ventas,3,Mercadeo,3,Femenino,43,3,Ejecutivo de Ventas,4,Casado,7654,1,No,18,3,9,3,9,8,7,7
55,Si,Viaja_Raramente,Ventas,1,Medicina,3,Masculino,37,3,Ejecutivo de Ventas,4,Soltero,5160,4,No,16,3,12,3,9,7,7,3
26,Si,Viaja_Frecuentemente,Investigación y Desarrollo,2,Medicina,3,Femenino,88,2,Cientí­fico de Investigación,3,Casado,2366,1,Si,14,3,8,2,8,7,1,7
35,Si,Viaja_Frecuentemente,Investigación y Desarrollo,4,Ciencias de la Vida,4,Femenino,96,3,Cientí­fico de Investigación,2,Divorciado,2022,1,Si,19,3,10,3,10,2,7,8
29,Si,Viaja_Raramente,Ventas,3,Medicina,2,Femenino,48,2,Representante de Ventas,3,Divorciado,2800,6,Si,19,3,5,3,3,2,0,2
32,Si,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,1,Masculino,87,3,Técnico de Laboratorio,4,Soltero,2795,1,Si,24,4,1,2,1,0,0,1
58,Si,Viaja_Frecuentemente,Investigación y Desarrollo,1,Ciencias de la Vida,4,Masculino,57,2,Técnico de Laboratorio,4,Divorciado,2380,9,Si,14,3,3,3,1,0,0,0
20,Si,Viaja_Raramente,Ventas,3,Medicina,3,Femenino,49,2,Representante de Ventas,3,Soltero,2044,1,No,13,3,2,3,2,2,0,2
21,Si,Viaja_Raramente,Investigación y Desarrollo,1,Otro,4,Femenino,65,3,Cientí­fico de Investigación,4,Soltero,2693,1,No,19,3,1,3,1,0,0,0
22,Si,Viaja_Raramente,Investigación y Desarrollo,1,Ciencias de la Vida,2,Femenino,34,3,Director de Manufactura,3,Casado,4171,0,Si,19,3,4,3,3,2,0,2
41,Si,Viaja_Raramente,Investigación y Desarrollo,4,Ciencias de la Vida,2,Femenino,57,1,Técnico de Laboratorio,4,Divorciado,2778,4,Si,13,3,10,1,7,7,1,0
39,Si,Viaja_Raramente,Investigación y Desarrollo,3,Medicina,4,Masculino,70,3,Técnico de Laboratorio,1,Casado,2404,7,Si,21,4,8,2,2,2,2,2
25,Si,Viaja_Raramente,Ventas,2,Mercadeo,3,Masculino,36,2,Representante de Ventas,2,Casado,2413,1,Si,18,3,1,2,1,0,0,0
19,Si,Viaja_Raramente,Ventas,3,Otro,4,Masculino,37,2,Representante de Ventas,2,Soltero,2121,1,Si,13,3,1,3,1,0,0,0
20,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,1,Masculino,84,3,Técnico de Laboratorio,1,Soltero,2973,1,No,19,3,1,2,1,0,0,0
36,Si,Viaja_Raramente,Ventas,1,Ciencias de la Vida,3,Masculino,51,2,Ejecutivo de Ventas,4,Casado,10325,1,Si,11,3,16,6,16,7,3,7
37,Si,Viaja_Raramente,Ventas,4,Ciencias de la Vida,1,Masculino,46,2,Ejecutivo de Ventas,3,Casado,10609,5,No,11,3,17,2,14,1,11,7
58,Si,Viaja_Raramente,Investigación y Desarrollo,3,Grado Tí©cnico,4,Masculino,51,3,Cientí­fico de Investigación,3,Soltero,2479,4,No,24,4,7,4,1,0,0,0
40,Si,No_Viaja,Ventas,3,Ciencias de la Vida,2,Femenino,100,4,Ejecutivo de Ventas,2,Soltero,13194,4,Si,16,3,22,2,1,0,0,0
